,Model,Substância,Score
373,BernoulliNB,Amyl,0.3437688139674895
374,BernoulliNB,Amyl,0.3311258278145695
375,BernoulliNB,Amyl,0.34029032042277074
376,BernoulliNB,Amyl,0.332712472406181
377,BernoulliNB,Amyl,0.34975165562913907
378,BernoulliNB,Amyl,0.3541666666666667
379,BernoulliNB,Amyl,0.33676767676767677
380,BernoulliNB,Amyl,0.33239681584052444
381,BernoulliNB,Amyl,0.33681182687805206
382,BernoulliNB,Amyl,0.3311258278145695
383,BernoulliNB,Amyl,0.34597631948625324
384,BernoulliNB,Amyl,0.33901933239681586
385,BernoulliNB,Amyl,0.3279818048029968
386,BernoulliNB,Amyl,0.357960816777042
387,BernoulliNB,Amyl,0.32450331125827814
388,BernoulliNB,Amyl,0.3595474613686534
389,BernoulliNB,Amyl,0.33676767676767677
390,RandomForestClassifier,Amyl,0.3311258278145695
391,RandomForestClassifier,Amyl,0.3333333333333333
392,RandomForestClassifier,Amyl,0.3311258278145695
393,RandomForestClassifier,Amyl,0.3412268379155796
394,RandomForestClassifier,Amyl,0.3311258278145695
395,RandomForestClassifier,Amyl,0.3333333333333333
396,RandomForestClassifier,Amyl,0.32891832229580575
397,RandomForestClassifier,Amyl,0.3311258278145695
398,RandomForestClassifier,Amyl,0.3311258278145695
399,RandomForestClassifier,Amyl,0.3333333333333333
400,RandomForestClassifier,Amyl,0.3333333333333333
401,RandomForestClassifier,Amyl,0.32891832229580575
402,RandomForestClassifier,Amyl,0.3333333333333333
403,RandomForestClassifier,Amyl,0.3333333333333333
404,RandomForestClassifier,Amyl,0.3333333333333333
405,RandomForestClassifier,Amyl,0.32891832229580575
406,RandomForestClassifier,Amyl,0.33491997792494477
407,RandomForestClassifier,Amyl,0.3333333333333333
408,RandomForestClassifier,Amyl,0.3333333333333333
409,RandomForestClassifier,Amyl,0.3333333333333333
410,RandomForestClassifier,Amyl,0.3333333333333333
411,RandomForestClassifier,Amyl,0.3333333333333333
412,RandomForestClassifier,Amyl,0.3311258278145695
413,RandomForestClassifier,Amyl,0.3333333333333333
414,RandomForestClassifier,Amyl,0.3333333333333333
415,RandomForestClassifier,Amyl,0.3333333333333333
416,RandomForestClassifier,Amyl,0.3333333333333333
417,RandomForestClassifier,Amyl,0.34975165562913907
418,RandomForestClassifier,Amyl,0.3311258278145695
419,RandomForestClassifier,Amyl,0.3311111111111111
420,KNeighborsClassifier,Amyl,0.3412268379155796
421,KNeighborsClassifier,Amyl,0.3333333333333333
422,KNeighborsClassifier,Amyl,0.3434343434343434
423,KNeighborsClassifier,Amyl,0.3311258278145695
424,KNeighborsClassifier,Amyl,0.32891832229580575
425,KNeighborsClassifier,Amyl,0.3513278480165897
426,KNeighborsClassifier,Amyl,0.3727924944812362
427,KNeighborsClassifier,Amyl,0.3333333333333333
428,KNeighborsClassifier,Amyl,0.3415424944812362
429,KNeighborsClassifier,Amyl,0.3513131313131313
430,KNeighborsClassifier,Amyl,0.3412268379155796
431,KNeighborsClassifier,Amyl,0.3311258278145695
432,KNeighborsClassifier,Amyl,0.32671081677704195
433,KNeighborsClassifier,Amyl,0.3311258278145695
434,KNeighborsClassifier,Amyl,0.3513278480165897
435,KNeighborsClassifier,Amyl,0.3434343434343434
436,KNeighborsClassifier,Amyl,0.33491997792494477
437,KNeighborsClassifier,Amyl,0.32671081677704195
438,KNeighborsClassifier,Amyl,0.3333333333333333
439,KNeighborsClassifier,Amyl,0.3434343434343434
440,KNeighborsClassifier,Amyl,0.3513278480165897
441,KNeighborsClassifier,Amyl,0.3412268379155796
442,KNeighborsClassifier,Amyl,0.3434343434343434
443,KNeighborsClassifier,Amyl,0.32891832229580575
444,KNeighborsClassifier,Amyl,0.34691283697906217
445,KNeighborsClassifier,Amyl,0.3614288581175998
446,KNeighborsClassifier,Amyl,0.3393349889624724
447,KNeighborsClassifier,Amyl,0.3415424944812362
448,KNeighborsClassifier,Amyl,0.3311258278145695
449,KNeighborsClassifier,Amyl,0.3244444444444445
450,NearestCentroid,Benzos,0.45098715737013606
451,NearestCentroid,Benzos,0.4821481055523609
452,NearestCentroid,Benzos,0.5557216791259344
453,NearestCentroid,Benzos,0.46803399143824675
454,NearestCentroid,Benzos,0.5149413388543823
455,NearestCentroid,Benzos,0.45333850931677017
456,NearestCentroid,Benzos,0.5009316770186335
457,NearestCentroid,Benzos,0.5077282787177839
458,NearestCentroid,Benzos,0.46604376383236956
459,NearestCentroid,Benzos,0.4456195325760543
460,NearestCentroid,Benzos,0.5107021915532554
461,NearestCentroid,Benzos,0.4852916746533768
462,NearestCentroid,Benzos,0.47933039422401125
463,NearestCentroid,Benzos,0.5105871829276084
464,NearestCentroid,Benzos,0.4187888198757764
465,NearestCentroid,Benzos,0.496972049689441
466,NearestCentroid,Benzos,0.44616977225672877
467,NearestCentroid,Benzos,0.5340811736988648
468,NearestCentroid,Benzos,0.4723843435425145
469,NearestCentroid,Benzos,0.4912651782216999
470,NearestCentroid,Benzos,0.4550763529486934
471,NearestCentroid,Benzos,0.49635806018784745
472,NearestCentroid,Benzos,0.4872787681298319
473,NearestCentroid,Benzos,0.44370966711392246
474,NearestCentroid,Benzos,0.48564527260179435
475,NearestCentroid,Benzos,0.5661318150448585
476,NearestCentroid,Benzos,0.4824965493443754
477,NearestCentroid,Benzos,0.5306543156992932
478,NearestCentroid,Benzos,0.44260012850717495
479,NearestCentroid,Benzos,0.4600339469904687
480,GaussianNB,Benzos,0.45929972525717205
481,GaussianNB,Benzos,0.46946520989074186
482,GaussianNB,Benzos,0.48773880263241964
483,GaussianNB,Benzos,0.48256341447830814
484,GaussianNB,Benzos,0.4054779158040028
485,GaussianNB,Benzos,0.4189699792960662
486,GaussianNB,Benzos,0.44723947550034504
487,GaussianNB,Benzos,0.4680739987149283
488,GaussianNB,Benzos,0.46927875348040266
489,GaussianNB,Benzos,0.45695260477869176
490,GaussianNB,Benzos,0.5331544310267714
491,GaussianNB,Benzos,0.4695354929397482
492,GaussianNB,Benzos,0.45126190019807044
493,GaussianNB,Benzos,0.4219474793942879
494,GaussianNB,Benzos,0.4486283643892339
495,GaussianNB,Benzos,0.4600500345065563
496,GaussianNB,Benzos,0.4412870945479641
497,GaussianNB,Benzos,0.4684175769258228
498,GaussianNB,Benzos,0.42586742343114165
499,GaussianNB,Benzos,0.46720198459328893
500,GaussianNB,Benzos,0.44920452367260877
501,GaussianNB,Benzos,0.4543351862500799
502,GaussianNB,Benzos,0.47637211679764874
503,GaussianNB,Benzos,0.4299853044533896
504,GaussianNB,Benzos,0.4825828157349896
505,GaussianNB,Benzos,0.44773982056590755
506,GaussianNB,Benzos,0.4763371290545204
507,GaussianNB,Benzos,0.4245957378453631
508,GaussianNB,Benzos,0.4420200613978725
509,GaussianNB,Benzos,0.46720198459328893
510,BernoulliNB,Benzos,0.4853108427576513
511,BernoulliNB,Benzos,0.42495048239729094
512,BernoulliNB,Benzos,0.4057312631780717
513,BernoulliNB,Benzos,0.43312887355440544
514,BernoulliNB,Benzos,0.41212905452035886
515,BernoulliNB,Benzos,0.4438578329882678
516,BernoulliNB,Benzos,0.4677795031055901
517,BernoulliNB,Benzos,0.3857981723424002
518,BernoulliNB,Benzos,0.5169602698650674
519,BernoulliNB,Benzos,0.384240762501632
520,BernoulliNB,Benzos,0.4694204843141014
521,BernoulliNB,Benzos,0.3875279534854003
522,BernoulliNB,Benzos,0.5330138649287585
523,BernoulliNB,Benzos,0.436061593508402
524,BernoulliNB,Benzos,0.4391045548654245
525,BernoulliNB,Benzos,0.4758195307108351
526,BernoulliNB,Benzos,0.3986197377501725
527,BernoulliNB,Benzos,0.3768696009138288
528,BernoulliNB,Benzos,0.4160776754479903
529,BernoulliNB,Benzos,0.40097924010967484
530,BernoulliNB,Benzos,0.462443294358188
531,BernoulliNB,Benzos,0.46020062615807295
532,BernoulliNB,Benzos,0.4441697016165101
533,BernoulliNB,Benzos,0.4410964155645007
