,Model,Substância,cm_0,cm_1,cm_2,cm_3
718,GaussianNB,Cannabis,38,24,17,108
719,GaussianNB,Cannabis,39,23,17,108
720,GaussianNB,Choc,0,3,0,185
721,GaussianNB,Choc,0,3,0,185
722,GaussianNB,Choc,0,3,0,185
723,GaussianNB,Choc,0,4,0,184
724,GaussianNB,Choc,0,4,0,184
725,GaussianNB,Choc,0,4,0,184
726,GaussianNB,Choc,0,4,0,184
727,GaussianNB,Choc,0,3,0,184
728,GaussianNB,Choc,0,3,0,184
729,GaussianNB,Choc,0,3,0,184
730,GaussianNB,Choc,0,3,0,185
731,GaussianNB,Choc,0,3,0,185
732,GaussianNB,Choc,0,3,0,185
733,GaussianNB,Choc,0,4,0,184
734,GaussianNB,Choc,0,4,0,184
735,GaussianNB,Choc,0,4,0,184
736,GaussianNB,Choc,0,4,0,184
737,GaussianNB,Choc,0,3,0,184
738,GaussianNB,Choc,0,3,0,184
739,GaussianNB,Choc,0,3,0,184
740,GaussianNB,Choc,0,3,0,185
741,GaussianNB,Choc,0,3,0,185
742,GaussianNB,Choc,0,3,0,185
743,GaussianNB,Choc,0,4,0,184
744,GaussianNB,Choc,0,4,0,184
745,GaussianNB,Choc,0,4,0,184
746,GaussianNB,Choc,0,4,0,184
747,GaussianNB,Choc,0,3,0,184
748,GaussianNB,Choc,0,3,0,184
749,GaussianNB,Choc,0,3,0,184
750,GaussianNB,Coke,91,29,39,29
751,GaussianNB,Coke,96,24,33,35
752,GaussianNB,Coke,101,19,41,27
753,GaussianNB,Coke,99,21,38,30
754,GaussianNB,Coke,93,27,28,40
755,GaussianNB,Coke,101,19,29,39
756,GaussianNB,Coke,90,29,41,28
757,GaussianNB,Coke,89,30,34,34
758,GaussianNB,Coke,88,31,34,34
759,GaussianNB,Coke,95,24,32,36
760,GaussianNB,Coke,92,28,42,26
761,GaussianNB,Coke,92,28,30,38
762,GaussianNB,Coke,94,26,29,39
763,GaussianNB,Coke,89,31,35,33
764,GaussianNB,Coke,95,25,37,31
765,GaussianNB,Coke,101,19,34,34
766,GaussianNB,Coke,92,27,46,23
767,GaussianNB,Coke,101,18,29,39
768,GaussianNB,Coke,97,22,33,35
769,GaussianNB,Coke,92,27,32,36
770,GaussianNB,Coke,93,27,31,37
771,GaussianNB,Coke,93,27,37,31
772,GaussianNB,Coke,93,27,27,41
773,GaussianNB,Coke,90,30,34,34
774,GaussianNB,Coke,93,27,35,33
775,GaussianNB,Coke,99,21,40,28
776,GaussianNB,Coke,91,28,40,29
777,GaussianNB,Coke,95,24,36,32
778,GaussianNB,Coke,97,22,32,36
779,GaussianNB,Coke,97,22,34,34
780,GaussianNB,Crack,169,0,19,0
781,GaussianNB,Crack,168,1,19,0
782,GaussianNB,Crack,169,0,19,0
783,GaussianNB,Crack,169,0,19,0
784,GaussianNB,Crack,169,0,19,0
785,GaussianNB,Crack,169,0,19,0
786,GaussianNB,Crack,167,2,19,0
787,GaussianNB,Crack,169,0,18,0
788,GaussianNB,Crack,169,0,18,0
789,GaussianNB,Crack,166,2,19,0
790,GaussianNB,Crack,169,0,18,1
791,GaussianNB,Crack,169,0,19,0
792,GaussianNB,Crack,169,0,19,0
793,GaussianNB,Crack,169,0,19,0
794,GaussianNB,Crack,169,0,19,0
795,GaussianNB,Crack,169,0,19,0
796,GaussianNB,Crack,168,1,19,0
797,GaussianNB,Crack,169,0,18,0
798,GaussianNB,Crack,167,2,18,0
799,GaussianNB,Crack,168,0,19,0
800,GaussianNB,Crack,169,0,19,0
801,GaussianNB,Crack,169,0,18,1
802,GaussianNB,Crack,168,1,19,0
803,GaussianNB,Crack,168,1,19,0
804,GaussianNB,Crack,168,1,19,0
805,GaussianNB,Crack,169,0,19,0
806,GaussianNB,Crack,169,0,19,0
807,GaussianNB,Crack,169,0,18,0
808,GaussianNB,Crack,169,0,18,0
809,GaussianNB,Crack,168,0,19,0
810,GaussianNB,Ecstasy,83,31,20,54
811,GaussianNB,Ecstasy,91,23,27,47
812,GaussianNB,Ecstasy,89,24,22,53
813,GaussianNB,Ecstasy,92,21,26,49
814,GaussianNB,Ecstasy,84,29,20,55
815,GaussianNB,Ecstasy,89,24,28,47
816,GaussianNB,Ecstasy,90,23,20,55
817,GaussianNB,Ecstasy,91,22,37,37
818,GaussianNB,Ecstasy,93,20,28,46
819,GaussianNB,Ecstasy,89,24,28,46
820,GaussianNB,Ecstasy,88,26,21,53
821,GaussianNB,Ecstasy,90,24,33,41
822,GaussianNB,Ecstasy,91,22,28,47
823,GaussianNB,Ecstasy,88,25,17,58
824,GaussianNB,Ecstasy,93,20,24,51
825,GaussianNB,Ecstasy,86,27,23,52
826,GaussianNB,Ecstasy,92,21,25,50
827,GaussianNB,Ecstasy,86,27,29,45
828,GaussianNB,Ecstasy,89,24,26,48
829,GaussianNB,Ecstasy,91,22,26,48
830,GaussianNB,Ecstasy,86,28,26,48
831,GaussianNB,Ecstasy,84,30,24,50
832,GaussianNB,Ecstasy,86,27,34,41
833,GaussianNB,Ecstasy,94,19,23,52
834,GaussianNB,Ecstasy,88,25,18,57
835,GaussianNB,Ecstasy,93,20,22,53
836,GaussianNB,Ecstasy,83,30,30,45
837,GaussianNB,Ecstasy,89,24,22,52
838,GaussianNB,Ecstasy,94,19,26,48
839,GaussianNB,Ecstasy,91,22,29,45
840,GaussianNB,Heroin,166,1,21,0
841,GaussianNB,Heroin,167,0,21,0
842,GaussianNB,Heroin,166,1,21,0
843,GaussianNB,Heroin,165,2,20,1
844,GaussianNB,Heroin,167,0,20,1
845,GaussianNB,Heroin,165,2,19,2
846,GaussianNB,Heroin,166,1,21,0
847,GaussianNB,Heroin,167,0,20,0
848,GaussianNB,Heroin,166,0,21,0
849,GaussianNB,Heroin,166,0,21,0
850,GaussianNB,Heroin,167,0,21,0
851,GaussianNB,Heroin,164,3,21,0
852,GaussianNB,Heroin,166,1,20,1
853,GaussianNB,Heroin,167,0,19,2
854,GaussianNB,Heroin,166,1,21,0
855,GaussianNB,Heroin,166,1,21,0
856,GaussianNB,Heroin,166,1,21,0
857,GaussianNB,Heroin,165,2,19,1
858,GaussianNB,Heroin,166,0,21,0
859,GaussianNB,Heroin,166,0,20,1
860,GaussianNB,Heroin,165,2,21,0
861,GaussianNB,Heroin,165,2,20,1
862,GaussianNB,Heroin,167,0,20,1
863,GaussianNB,Heroin,167,0,21,0
864,GaussianNB,Heroin,166,1,21,0
865,GaussianNB,Heroin,166,1,21,0
866,GaussianNB,Heroin,166,1,21,0
867,GaussianNB,Heroin,167,0,20,0
868,GaussianNB,Heroin,164,2,21,0
869,GaussianNB,Heroin,165,1,19,2
870,GaussianNB,Ketamine,152,2,33,1
871,GaussianNB,Ketamine,148,5,34,1
872,GaussianNB,Ketamine,152,1,31,4
873,GaussianNB,Ketamine,152,1,32,3
874,GaussianNB,Ketamine,151,2,33,2
875,GaussianNB,Ketamine,148,5,32,3
876,GaussianNB,Ketamine,149,4,35,0
877,GaussianNB,Ketamine,152,1,32,2
878,GaussianNB,Ketamine,149,4,33,1
879,GaussianNB,Ketamine,150,3,32,2
880,GaussianNB,Ketamine,147,7,32,2
881,GaussianNB,Ketamine,150,3,32,3
882,GaussianNB,Ketamine,151,2,32,3
883,GaussianNB,Ketamine,150,3,32,3
884,GaussianNB,Ketamine,152,1,35,0
885,GaussianNB,Ketamine,151,2,32,3
886,GaussianNB,Ketamine,149,4,34,1
887,GaussianNB,Ketamine,151,2,32,2
888,GaussianNB,Ketamine,153,0,33,1
889,GaussianNB,Ketamine,152,1,33,1
890,GaussianNB,Ketamine,154,0,33,1
891,GaussianNB,Ketamine,147,6,33,2
892,GaussianNB,Ketamine,147,6,33,2
893,GaussianNB,Ketamine,151,2,35,0
894,GaussianNB,Ketamine,148,5,33,2
895,GaussianNB,Ketamine,150,3,31,4
896,GaussianNB,Ketamine,152,1,31,4
897,GaussianNB,Ketamine,152,1,33,1
898,GaussianNB,Ketamine,150,3,33,1
899,GaussianNB,Ketamine,152,1,31,3
900,GaussianNB,Legalh,97,16,22,53
901,GaussianNB,Legalh,92,20,21,55
902,GaussianNB,Legalh,89,23,16,60
903,GaussianNB,Legalh,91,21,27,49
904,GaussianNB,Legalh,93,19,20,56
905,GaussianNB,Legalh,92,20,20,56
906,GaussianNB,Legalh,90,22,16,60
907,GaussianNB,Legalh,93,19,24,51
908,GaussianNB,Legalh,87,25,26,49
909,GaussianNB,Legalh,94,18,22,53
910,GaussianNB,Legalh,88,25,23,52
911,GaussianNB,Legalh,93,19,17,59
912,GaussianNB,Legalh,97,15,13,63
913,GaussianNB,Legalh,91,21,27,49
914,GaussianNB,Legalh,97,15,17,59
915,GaussianNB,Legalh,94,18,18,58
916,GaussianNB,Legalh,95,17,22,54
917,GaussianNB,Legalh,84,28,28,47
918,GaussianNB,Legalh,93,19,22,53
919,GaussianNB,Legalh,88,24,24,51
920,GaussianNB,Legalh,90,23,21,54
921,GaussianNB,Legalh,91,21,24,52
922,GaussianNB,Legalh,93,19,23,53
923,GaussianNB,Legalh,95,17,20,56
924,GaussianNB,Legalh,97,15,23,53
925,GaussianNB,Legalh,93,19,20,56
926,GaussianNB,Legalh,87,25,22,54
927,GaussianNB,Legalh,90,22,19,56
928,GaussianNB,Legalh,87,25,20,55
929,GaussianNB,Legalh,91,21,18,57
930,GaussianNB,LSD,121,12,30,25
931,GaussianNB,LSD,123,10,28,27
932,GaussianNB,LSD,109,24,26,29
933,GaussianNB,LSD,110,23,21,34
934,GaussianNB,LSD,112,21,25,30
935,GaussianNB,LSD,120,13,26,29
936,GaussianNB,LSD,109,23,26,30
937,GaussianNB,LSD,118,14,25,30
938,GaussianNB,LSD,111,21,26,29
939,GaussianNB,LSD,120,12,23,32
940,GaussianNB,LSD,117,16,19,36
941,GaussianNB,LSD,118,15,27,28
942,GaussianNB,LSD,110,23,32,23
943,GaussianNB,LSD,113,20,24,31
944,GaussianNB,LSD,117,16,25,30
945,GaussianNB,LSD,119,14,30,25
946,GaussianNB,LSD,113,19,24,32
947,GaussianNB,LSD,121,11,25,30
948,GaussianNB,LSD,111,21,22,33
949,GaussianNB,LSD,112,20,27,28
950,GaussianNB,LSD,124,9,28,27
951,GaussianNB,LSD,115,18,27,28
952,GaussianNB,LSD,109,24,30,25
953,GaussianNB,LSD,115,18,21,34
